,anharmfreq,rOH,rHO,rOO,tOHO,EFddec,EFddec_tot,EFddec_proj_HO,sOH,sOHQM,EFddec_perp
109,3497.0409999999997,0.9767440195363372,3.0,3.5,100.0,0.04390629582985099,0.04518308208627,0.0,0.969802374663417,0.8759999999999999,0.010665275116761
110,3285.43,0.984946295693323,1.94788782415723,2.54481134540461,116.492653520961,0.09362215561528099,0.093994277149195,0.049139341562418,0.8688842825446479,0.7127,0.008355603793136998
111,3520.0759999999996,0.975061311815825,3.0,3.5,100.0,0.039461250493276,0.04172048497398,0.0,0.978060368908039,0.8758,0.013542842241238001
112,3296.465,0.984553213645663,1.95939112506921,2.54847949014702,115.914837792129,0.093058041366267,0.093434782379489,0.048091709213244,0.8701638406331071,0.7137,0.008382093734667
113,3520.0240000000003,0.975032049165565,3.0,3.5,100.0,0.039465267717866,0.041728862473685,0.0,0.9780585167762909,0.8756,0.013556939451988999
114,3296.493,0.984505689216672,1.9596314224676998,2.54839079924629,115.891304840786,0.09306403348436698,0.093442760774494,0.048081584829142994,0.8702086700852599,0.7137,0.008404475758776
115,3522.0009999999997,0.9747745005897529,3.0,3.5,100.0,0.039390335496882006,0.041573928688539,0.0,0.978468891593737,0.8759999999999999,0.013296353486681999
116,3285.785,0.9847124616861491,1.94827278510993,2.54475170250459,116.47138793443199,0.093598146545806,0.093970299467315,0.04910106680196499,0.8689352601021471,0.713,0.008354887501737
117,2938.782,0.9964533525459179,1.8194493539305,2.7893201236706204,163.517703934086,0.04827430696050199,0.049618720498507005,0.04800181892512901,0.858427659437997,0.7391,0.011472084003883998
118,2936.5640000000003,0.996323816437206,1.8177962067844702,2.78748481219181,163.498014864699,0.048432894234668,0.049772773111477,0.048148262787004,0.8581317972766809,0.7381,0.011470993821814
119,3530.6620000000003,0.9738543507629851,3.0,3.5,100.0,0.035505587574702006,0.03728547861110099,0.0,0.9833534857164191,0.9116,0.011382449922317999
120,3495.764,0.9759086461856991,2.46638414799792,2.94870036931373,110.16377943485399,0.060353588971439005,0.060363845166282,0.020163234554531003,0.948347001314736,0.8377,0.0011127001058239998
121,2485.333,1.01212359917156,1.6969256797699899,2.6945357960868197,167.733207158487,0.06472798483202999,0.067313936783651,0.065876713507358,0.8153639032675328,0.7043,0.018478475719001998
122,2485.894,1.01232422424834,1.69692130589488,2.69470999801463,167.72463982822399,0.064731038428578,0.06731556198228,0.06588102746149299,0.815363344361674,0.7041,0.01847369884317
123,3395.946,0.980376120782223,2.13153368340732,3.0375919817019503,152.95506490966298,0.061905424142137004,0.062275589544342,0.0520533157878,0.928889603562443,0.8266,0.0067799347251609994
124,3510.665,0.9758852501190899,3.0,3.5,100.0,0.068136469819016,0.068177011000033,0.0,0.9307175163605529,0.7958,0.002350810392383
125,3510.5240000000003,0.9758860905863941,3.0,3.5,100.0,0.050927128873735995,0.050955303361700004,0.0,0.9937443423847909,0.8893,0.0016942506782589998
126,3548.823,0.9738182118342209,3.0,3.5,100.0,0.034754079845500004,0.036224386447554005,0.0,0.9804506133213291,0.8764,0.010215679497434
127,2837.5040000000004,0.9985878573766039,1.72172117574246,2.60829346544824,145.732196938168,0.09538231881485099,0.095507268103162,0.07871741891620401,0.8549698822229179,0.7428,0.004883801596235
128,3569.097,0.9721196546722041,3.0,3.5,100.0,0.037838589989977994,0.038883070381386,0.0,0.987890094401153,0.8781,0.008951774676237
129,3504.577,0.976372011786491,2.49174737116346,2.96329762637842,109.43513744121799,0.01640331163852,0.016808702224402,0.002085479607537,0.974764523146675,0.8212,0.003669310256464
130,3161.7509999999997,0.9900217933459861,1.9382335826468402,2.7149435815500897,133.341068883795,0.041162744417579,0.041459303207667,0.029746468788668,0.9150235588382021,0.7697,0.004949979240196
131,2483.531,1.01500107635411,1.6463661443919502,2.65110670852759,169.637820026548,0.06140462613171499,0.06229614977900401,0.061030407575554994,0.8031698182330089,0.6973,0.010501531646022
132,2938.297,0.9987960653206441,1.7463905687159398,2.7260909450346698,165.942261890585,0.049888595243282,0.050561363741675996,0.0483023393901,0.838629943947413,0.7321,0.008220679294929
133,2951.341,0.9961299432303001,1.7380267431777299,2.6871998066948803,157.89261436501698,0.046482921496491,0.04651912027637901,0.043468302238021,0.837906529135428,0.7446,0.0018348189118420001
134,2415.781,1.01769118194077,1.62383027019452,2.6301734820730003,169.082183606901,0.063616972584146,0.06413238108781599,0.06355158241124,0.7973165697820028,0.6973,0.008114376329756999
135,3469.415,0.97754692828529,2.34151344533423,2.9605027493892,120.541324771697,0.07696465209121099,0.077117897360233,0.041727516451176005,0.877291032987514,0.7949,0.004859261439998
136,3552.145,0.9729536939649291,3.0,3.5,100.0,0.031958982948725,0.031966198490657995,0.0,0.98656842265888,0.9488,0.000679157439207
137,3301.39,0.9851820762173841,2.14334909160874,2.8788085141947204,130.14897956621598,0.088634607856098,0.08883312732066499,0.054937787576330006,0.878030947482019,0.7771,0.0059355538718080005
138,3541.31,0.973497199584904,3.0,3.5,100.0,0.044618853635103,0.044685643695251,0.0,0.96668050589278,0.8821,0.002442263857194
139,3362.4179999999997,0.982216207295954,2.1260760270742898,3.0460193784839906,155.429907120889,0.03070294965967,0.03425972195697,0.029203501612279,0.9265464051911451,0.7965,0.015200573369603001
140,3487.783,0.977007870080891,2.3797456259580203,3.1870811849849905,139.572512322,0.022849416568049997,0.027777756473591,0.023204195678903,0.946849198425912,0.8074,0.015795819611715
141,2600.442,1.01504110128605,1.7488531727963899,2.65338028750121,146.239877325,0.066492123713823,0.06668643198811401,0.057987796165508,0.8598766766402429,0.7389,0.0050870124170240005
142,3524.539,0.9753499612446809,3.0,3.5,100.0,0.010508241390145,0.013734178691738002,0.0,0.987271408463732,0.8541,0.008843332359639
143,3474.0159999999996,0.9788082041952859,2.31902102849457,3.0410464179292,129.900263220413,0.022863746385617,0.02771657582992,0.026225524580996005,0.9551058607628259,0.8064,0.015667088974978
144,3037.8940000000002,0.9969898307405141,1.91014849844194,2.7291165068754397,137.43949235629802,0.044097522752446,0.045520940499920996,0.033713907515287,0.8954454649878479,0.7763,0.011294446028681997
145,2249.2960000000003,1.02753849241768,1.62646267832988,2.60798229230952,158.056711000289,0.073730853566481,0.07380810511532901,0.068141758418696,0.809233584855568,0.6935,0.003376035111419
146,3570.551,0.97194855218782,3.0,3.5,100.0,0.007085248005754001,0.014633923387813998,0.0,0.988374614199654,0.8675,0.012804334204376003
147,3086.913,0.992833809104022,1.9208321058072702,2.78161786235996,143.400742324247,0.09048610922501299,0.091293211555018,0.06896102837641299,0.8701018786383241,0.7882,0.012112576660163
148,3528.1479999999997,0.9739313918854859,3.0,3.5,100.0,0.03328174348925,0.034499377301917995,0.0,0.977028627568926,0.9273,0.009084744604878
149,2829.952,1.0042652357320798,1.84608061451823,2.8301145399082297,165.69772902201,0.049369395680539996,0.049568840277527004,0.046833849552717,0.880516325619847,0.7507,0.004442149997160999
150,3545.548,0.9736580860343119,3.0,3.5,100.0,0.006049490700525,0.012338913828802,0.0,0.990927696633402,0.8662,0.010754183220443001
151,2834.243,1.00556225356762,1.82095170918946,2.68218294212009,141.526346424118,0.05499217070879099,0.055332364432465996,0.04677074142940701,0.882433392308917,0.7654,0.006126313281443
152,3528.553,0.9751428982461999,3.0,3.5,100.0,0.008820512310674,0.010449088670568001,0.0,0.9880125198523431,0.8542,0.005601965424978001
153,3590.725,0.9704599580096009,3.0,3.5,100.0,0.031062556283035,0.031821334101521,0.0,0.994189573195422,0.9613,0.0069075973510249996
154,2327.076,1.0214524236595601,1.6099377237955501,2.53506148400783,148.068600962835,0.115909204253741,0.11613196711065801,0.102172578028685,0.7909952302898391,0.7017,0.0071895865149219996
155,2041.4779999999998,1.02787431050688,1.53380626739494,2.49748198706217,153.765679093252,0.12203059744795801,0.12360858103253,0.118163600941773,0.775190521008645,0.7084,0.019687930093586003
156,3592.3259999999996,0.9706766593464591,3.0,3.5,100.0,0.032389385894828,0.03260518514008,0.0,0.990369087597087,0.9517,0.003745100716245
157,2697.845,1.00588044667346,1.7435270032035601,2.69326131080889,155.90618009653699,0.094752663086477,0.094926552476829,0.08752287567169,0.8431851329687171,0.7716,0.0057431004829
158,2559.814,1.01170572623664,1.72686708903725,2.66452329021534,152.312582300334,0.104704947494204,0.104878672526697,0.09386762750652099,0.839106203464555,0.7437,0.006034063406866001
159,3402.539,0.98152986882723,3.0,3.5,100.0,0.06905861974256,0.069065023477287,0.0,0.927481369828876,0.8148,0.000940482413818
160,3409.15,0.980711899846229,2.35230762541807,3.00339612467287,123.18300273667101,0.07226717470695701,0.072805025664736,0.0461437391345,0.904245311748981,0.802,0.008833301869456998
161,2627.015,1.0092857503700299,1.70992585271994,2.70380221889472,167.366605911599,0.05825831302527999,0.058675160010835,0.056552872158063,0.8418187136014459,0.7332,0.006981644916894
162,2340.4210000000003,1.0228186546011,1.64216797648718,2.63733069723916,163.008403981108,0.070972057230629,0.07155157154441401,0.06622050195382,0.814993944905828,0.7045,0.009088150687996
163,3551.705,0.9739882026492921,3.0,3.5,100.0,0.040575039713722,0.040636933945959,0.0,0.9869503410413121,0.9187,0.00224199749288
164,2344.131,1.02098125418638,1.64015360951345,2.6577853995761203,174.087602882327,0.065416918486272,0.066481013484599,0.06616629683249299,0.811356739613543,0.6992,0.011847021976001001
165,2929.355,0.9991161401959241,1.8435131025086298,2.82259552811964,165.740567744332,0.04432988873757401,0.047389437662510005,0.041331330180861,0.8643657125006551,0.7616,0.016751709360039
166,3178.546,0.98955559833695,1.89630606535469,2.79903415383968,150.28215335020099,0.041655948470056,0.04292100007882,0.036182300375311005,0.892146291478453,0.764,0.010343800308694
167,2842.256,1.00239513301891,1.7645411632773,2.75775600033796,170.286183420456,0.047376977087540004,0.05124012312442899,0.048747492980921,0.8607178595754219,0.7471,0.019518510697625
168,3544.152,0.97502866106592,3.0,3.5,100.0,0.017793385076178,0.025085475595992,0.0,0.9764269870978001,0.8231,0.017682661943496002
169,3181.34,0.9893885848340881,1.88432346050247,2.83964139714859,161.404624967834,0.038540857479091,0.039501390950502,0.038133267463347,0.893408774063913,0.7737,0.008658070905277
170,2639.0809999999997,1.01194916018543,1.68802842165054,2.6384920477234703,154.678562883093,0.058225966754766,0.058517249828395,0.05298799912458901,0.83999971867182,0.7339,0.0058314083163230005
171,3518.574,0.9751689060875559,2.3243179948965698,3.06479675769862,132.106629207904,0.045486662976741,0.04560471263313599,0.030544763209817995,0.9544879122763291,0.8757,0.0032792233213490003
172,3280.1059999999998,0.985247577566167,1.99882514557927,2.9115337688750897,153.05223676141,0.033684352713421004,0.035469464077175,0.028936053008047993,0.919366249957629,0.7982,0.011110682436279001
173,2377.87,1.02273508368492,1.6401082599328602,2.62169645994726,159.257982789264,0.071122632311366,0.071329800378301,0.06604310020870599,0.82027909473345,0.7048,0.005432457557169001
174,2253.174,1.0245251100387902,1.63061356179231,2.64762804480935,171.144613799875,0.063608322957209,0.064961263040366,0.063588369343968,0.802452422660244,0.6986,0.013188894812341001
175,3474.11,0.978867283649831,3.0,3.5,100.0,0.022452140228042,0.027100822625418998,0.0,0.9568692442449309,0.8056,0.015177482866231001
176,3290.65,0.984130983253754,1.9302989323677298,2.8036902654359,146.442682058837,0.038432954417028,0.039660765017757005,0.030761076130846,0.9020275124725979,0.7683,0.009792052725161999
177,2429.598,1.01654483506631,1.64457174401757,2.6341227531535,163.186139835406,0.061298770962275005,0.061377317764028,0.0580776708574,0.812453956978317,0.7087,0.0031041608239509998
178,3152.509,0.99067309820142,1.8488405587383703,2.7790149410422402,155.122371826211,0.046354944453559005,0.048168124205223,0.040873510039925,0.889769167133091,0.7593,0.013091497781278999
179,3574.877,0.9721537290470071,3.0,3.5,100.0,0.03755367587568,0.037644174888642995,0.0,0.9843989378632679,0.9151,0.0026087029863649997
180,3549.599,0.9740003259753041,3.0,3.5,100.0,0.034145438439376,0.034220655739506,0.0,0.985530621199493,0.9416,0.002267666868079
181,3016.6890000000003,0.996052473216145,1.8067991682807498,2.7929071813613904,169.911936626131,0.041591603110867,0.042764296049408,0.039487028537545,0.8715115897979449,0.7754,0.009946032740219999
182,3227.6209999999996,0.9877298819515391,1.8672878092570502,2.80409933142533,157.20298609118402,0.031405463672456,0.03363688815786799,0.02833688474691,0.891408137429525,0.7967,0.012047285854621
183,3488.39,0.976914858982092,2.2947098249669797,3.06589213640989,135.169141826932,0.046276478719995004,0.046558899410604,0.032763767972696,0.94453471970427,0.8744,0.0051204132259559994
184,3353.986,0.9827803227069609,2.07411635095527,2.8608903636106002,135.682710737776,0.077575005869755,0.078037195113487,0.061386051207894005,0.901068764530389,0.7886,0.008480700766326999
185,3373.2140000000004,0.98161006718554,2.05613842902174,2.85719271742387,137.419266605826,0.07700808433301201,0.077428811583544,0.06212040982284599,0.895171777069698,0.7861,0.008060757445781
186,3383.935,0.9815723598390491,2.13055910619724,2.87753922291252,131.60971964698402,0.074743472821819,0.07513408760577499,0.055354377254487,0.904162857671213,0.7941,0.0076514306431019995
187,3387.995,0.981916261653713,2.30687821503434,2.9686476328624796,123.903914967766,0.072653210429449,0.073051915150324,0.046849800123206,0.9152482259084008,0.8016,0.007621897495000999
188,2989.289,0.9990363483877841,1.8497614475656101,2.82881293494285,165.76606825825002,0.047817497454679,0.048555324266402,0.046925365568882,0.8913693943371109,0.7428,0.008432464158665
189,3543.6,0.9752172688175699,3.0,3.5,100.0,0.008727215047909,0.017384164380795,0.0,0.992743776303682,0.8507,0.015034789281066002
190,3455.607,0.9788924844945942,2.2523634892399103,2.99428545378042,131.716446714904,0.023489082692153003,0.030583248649766002,0.029558006106189996,0.954184129049894,0.8195,0.019585660373207
191,3351.039,0.9830142705474829,2.05154357128968,3.0013969587843596,161.874043171642,0.024876059417764,0.025440824080169,0.022350510112287003,0.9326759148449292,0.8077,0.005330778341103
192,3404.907,0.9814527434879381,2.2907974174424504,3.21374981383134,156.293658158946,0.024778890092359,0.025775516090038,0.021911683579938,0.958945706964702,0.8087,0.007098157190327
193,3348.877,0.983057096866708,2.1151647194013,3.0495698426335496,158.137040073263,0.028856995005909,0.029238621974972002,0.025037693608895,0.9404498044035491,0.7967,0.004708593656734
194,3300.8540000000003,0.985169447557119,1.9686814675248998,2.8369794651664306,145.641767240765,0.030733612303922,0.031065526542666002,0.023578847543283,0.919467916999265,0.7944,0.004529019112933
195,2573.134,1.01470095269493,1.7302683526262599,2.72389955649984,165.281276980305,0.061049561496955,0.063182244130814,0.059327719588428994,0.8500517337190991,0.7338,0.016277193076058998
196,2645.605,1.01176972330664,1.74950183089358,2.7273249963471495,161.328616442888,0.058421830459409005,0.060901827967967,0.055669102576234,0.8576333743621309,0.7425,0.017202394473208
197,3547.81,0.9740597908239509,3.0,3.5,100.0,0.039317808278629,0.039356055355725,0.0,0.987495192006163,0.9227,0.0017346600035370002
198,3548.934,0.9739734892695999,3.0,3.5,100.0,0.038046051253828,0.03810132593033701,0.0,0.9874736642512528,0.9259,0.0020515900274889996
199,2088.609,1.03313987871924,1.6225019914933798,2.64156313757593,167.892234382166,0.07502375163198599,0.077449901512401,0.07470320925075999,0.80840897429546,0.6938,0.019233406753425
200,2718.8059999999996,1.00916992924879,1.7910377404733797,2.75151838803596,157.702153113359,0.056527349655662,0.059990729344111995,0.054873723114397005,0.869304183056701,0.7484,0.020088463060798
201,2629.5820000000003,1.0118335002855,1.74526018406999,2.73351205649436,164.437806146399,0.058195918107057,0.061012159210152,0.056649784404115,0.8550437725781309,0.7433,0.018322627736261
202,2628.6679999999997,1.01273203331385,1.75124770737894,2.72831706755282,160.87045960103,0.059562950293515,0.061558999313983,0.056696980538395995,0.858872081493904,0.7412,0.015548805384053002
203,3548.216,0.973976777443898,3.0,3.5,100.0,0.036486123767516,0.036641388454716005,0.0,0.987225739854069,0.9357,0.0033695875579820003
204,2575.3089999999997,1.01390204112626,1.72405315524203,2.7127857174682997,163.895592874153,0.061893636862752,0.063629065540436,0.059401675482414,0.84838708167982,0.7345,0.014759258025080001
205,2508.637,1.01651156717472,1.7043889002267099,2.6987192301490004,164.86358379816602,0.063954329729217,0.066272371873294,0.06111810124354,0.8372025152046,0.7302,0.01737443474185
206,3554.631,0.97357714999891,3.0,3.5,100.0,0.036790657485754996,0.036894694330162,0.0,0.98788794325932,0.9333,0.0027687526942580002
207,2525.274,1.01485412651277,1.7573492713174599,2.72662724986383,158.394117745996,0.064637123369892,0.06476511459298599,0.061594160720573,0.86706555713358,0.7592,0.00406968680711
208,2514.172,1.0153171505987701,1.75361879945443,2.7240317162067003,158.549339936761,0.065179341888282,0.065304058878175,0.06213979686447701,0.8659170465198479,0.7579,0.004034042262364999
209,3596.285,0.9699982353592209,3.0,3.5,100.0,0.029518272980077996,0.030218818055808994,0.0,0.995673459006544,0.9732,0.006469043589565
210,2013.027,1.02978255733917,1.52708772852119,2.4896745635926,153.148572948647,0.125282434419449,0.12729598622990698,0.12196071066550099,0.772638374650881,0.7005,0.022551712488878998
211,3594.886,0.970446634184486,3.0,3.5,100.0,0.032524447343700004,0.032847691564775,0.0,0.9929002209576658,0.9517,0.004596864814357999
212,2816.551,0.999414055034249,1.63992997734659,2.53996675490054,147.456022532769,0.109616511199761,0.11133891876881402,0.10242678270541199,0.8028877802072599,0.7142,0.019508339370671
213,2528.199,1.0110355252907801,1.6487724366024599,2.6037640343356805,155.716061210627,0.110814006381386,0.11196726057557499,0.10597953476998198,0.8211613104608629,0.7341,0.016028831227033996
214,3584.097,0.9708569102602079,3.0,3.5,100.0,0.032978811734826,0.033018911232353995,0.0,0.9929175311735241,0.9454,0.00162679916677
215,3047.55,0.995067376261528,1.91714749784674,2.8594694466981103,156.95677736508998,0.041758474245847,0.045453306652209,0.03995264122599299,0.9007429955147921,0.7842,0.017950847174398998
216,2527.841,1.01597182273919,1.6767098189609297,2.6626084755742796,162.312773655525,0.066925169653229,0.068247795580233,0.064088144772692,0.834858540694852,0.7194,0.013370986068642
